,atp,location,tournament,date,series,court,surface,round,winner,loser,wrank,lrank,wpts,lpts,wsets,lsets,b365w,b365l,avgw,avgl,total_games,sumw,suml,totg_avg
9044,9,Sofia,Garanti Koza Sofia Open,2016-02-06,ATP250,Indoor,Hard,Semifinals,Troicki V.,Klizan M.,25.0,44.0,1475.0,920.0,2.0,1.0,1.33,3.4,1.32,3.32,31.0,17.0,14.0,23.36
9045,9,Sofia,Garanti Koza Sofia Open,2016-02-07,ATP250,Indoor,Hard,The Final,Bautista R.,Troicki V.,18.0,25.0,1775.0,1475.0,2.0,0.0,2.62,1.5,2.52,1.51,19.0,12.0,7.0,22.79
9046,10,Buenos Aires,Argentina Open,2016-02-08,ATP250,Outdoor,Clay,1st Round,Almagro N.,Montanes A.,72.0,125.0,729.0,482.0,2.0,0.0,1.33,3.25,1.31,3.38,18.0,12.0,6.0,22.02
9047,10,Buenos Aires,Argentina Open,2016-02-08,ATP250,Outdoor,Clay,1st Round,Giraldo S.,Cervantes I.,73.0,75.0,723.0,717.0,2.0,0.0,1.57,2.25,1.67,2.17,19.0,13.0,6.0,22.93
9048,10,Buenos Aires,Argentina Open,2016-02-08,ATP250,Outdoor,Clay,1st Round,Schwartzman D.,Dolgopolov O.,89.0,31.0,621.0,1195.0,2.0,1.0,2.62,1.44,2.62,1.47,31.0,17.0,14.0,23.17
9049,10,Buenos Aires,Argentina Open,2016-02-09,ATP250,Outdoor,Clay,1st Round,Mayer L.,Pella G.,37.0,71.0,1070.0,730.0,2.0,1.0,1.44,2.62,1.48,2.62,26.0,14.0,12.0,24.62
9050,10,Buenos Aires,Argentina Open,2016-02-09,ATP250,Outdoor,Clay,1st Round,Cuevas P.,Ramos Vinolas A.,35.0,46.0,1100.0,878.0,2.0,0.0,1.4,2.75,1.47,2.64,20.0,13.0,7.0,23.7
9051,10,Buenos Aires,Argentina Open,2016-02-09,ATP250,Outdoor,Clay,1st Round,Elias G.,Munoz De La Nava D.,142.0,74.0,418.0,720.0,2.0,1.0,1.72,2.0,1.78,2.01,27.0,16.0,11.0,25.1
9052,10,Buenos Aires,Argentina Open,2016-02-09,ATP250,Outdoor,Clay,1st Round,Olivo R.,Bagnis F.,151.0,97.0,391.0,589.0,2.0,0.0,2.62,1.44,2.6,1.48,25.0,14.0,11.0,22.94
9053,10,Buenos Aires,Argentina Open,2016-02-09,ATP250,Outdoor,Clay,1st Round,Delbonis F.,Fognini F.,45.0,24.0,895.0,1515.0,2.0,1.0,2.5,1.5,2.55,1.5,33.0,18.0,15.0,22.58
9054,10,Buenos Aires,Argentina Open,2016-02-09,ATP250,Outdoor,Clay,1st Round,Lajovic D.,Arguello F.,79.0,138.0,688.0,440.0,2.0,0.0,1.4,2.75,1.42,2.8,22.0,13.0,9.0,20.64
9055,10,Buenos Aires,Argentina Open,2016-02-09,ATP250,Outdoor,Clay,1st Round,Lorenzi P.,Andujar P.,52.0,60.0,831.0,770.0,2.0,1.0,1.72,2.0,1.83,1.94,28.0,15.0,13.0,22.08
9056,10,Buenos Aires,Argentina Open,2016-02-09,ATP250,Outdoor,Clay,1st Round,Thiem D.,Carreno Busta P.,19.0,64.0,1725.0,759.0,2.0,1.0,1.4,2.75,1.42,2.78,24.0,15.0,9.0,23.06
9057,10,Buenos Aires,Argentina Open,2016-02-09,ATP250,Outdoor,Clay,1st Round,Monaco J.,Cecchinato M.,55.0,92.0,800.0,613.0,2.0,0.0,1.5,2.5,1.53,2.48,16.0,12.0,4.0,23.33
9058,10,Buenos Aires,Argentina Open,2016-02-10,ATP250,Outdoor,Clay,2nd Round,Almagro N.,Delbonis F.,72.0,45.0,729.0,895.0,2.0,1.0,1.66,2.1,1.72,2.1,29.0,16.0,13.0,23.72
9059,10,Buenos Aires,Argentina Open,2016-02-10,ATP250,Outdoor,Clay,2nd Round,Thiem D.,Elias G.,19.0,142.0,1725.0,418.0,2.0,1.0,1.16,5.0,1.16,5.04,31.0,16.0,15.0,22.8
9060,10,Buenos Aires,Argentina Open,2016-02-10,ATP250,Outdoor,Clay,2nd Round,Lajovic D.,Isner J.,79.0,12.0,688.0,2585.0,2.0,1.0,2.5,1.5,2.55,1.5,36.0,18.0,18.0,26.66
9061,10,Buenos Aires,Argentina Open,2016-02-11,ATP250,Outdoor,Clay,2nd Round,Tsonga J.W.,Mayer L.,9.0,37.0,2905.0,1070.0,2.0,0.0,1.44,2.62,1.52,2.5,15.0,12.0,3.0,24.05
9062,10,Buenos Aires,Argentina Open,2016-02-11,ATP250,Outdoor,Clay,2nd Round,Cuevas P.,Giraldo S.,35.0,73.0,1100.0,723.0,2.0,0.0,1.28,3.5,1.31,3.39,18.0,12.0,6.0,22.58
9063,10,Buenos Aires,Argentina Open,2016-02-11,ATP250,Outdoor,Clay,2nd Round,Ferrer D.,Olivo R.,6.0,151.0,4325.0,391.0,2.0,0.0,1.07,9.0,1.06,8.97,16.0,12.0,4.0,23.91
9064,10,Buenos Aires,Argentina Open,2016-02-11,ATP250,Outdoor,Clay,2nd Round,Lorenzi P.,Schwartzman D.,52.0,89.0,831.0,621.0,2.0,1.0,2.2,1.61,2.26,1.63,26.0,16.0,10.0,22.3
9065,10,Buenos Aires,Argentina Open,2016-02-12,ATP250,Outdoor,Clay,2nd Round,Nadal R.,Monaco J.,5.0,55.0,4880.0,800.0,2.0,0.0,1.07,9.0,1.07,8.58,20.0,12.0,8.0,22.93
9066,10,Buenos Aires,Argentina Open,2016-02-12,ATP250,Outdoor,Clay,Quarterfinals,Thiem D.,Lajovic D.,19.0,79.0,1725.0,688.0,2.0,0.0,1.3,3.4,1.32,3.31,18.0,12.0,6.0,23.29
9067,10,Buenos Aires,Argentina Open,2016-02-12,ATP250,Outdoor,Clay,Quarterfinals,Nadal R.,Lorenzi P.,5.0,52.0,4880.0,831.0,2.0,0.0,1.05,11.0,1.05,10.11,21.0,13.0,8.0,22.58
9068,10,Buenos Aires,Argentina Open,2016-02-12,ATP250,Outdoor,Clay,Quarterfinals,Almagro N.,Tsonga J.W.,72.0,9.0,729.0,2905.0,2.0,0.0,3.5,1.28,3.48,1.3,20.0,13.0,7.0,23.78
9069,10,Buenos Aires,Argentina Open,2016-02-13,ATP250,Outdoor,Clay,Quarterfinals,Ferrer D.,Cuevas P.,6.0,35.0,4325.0,1100.0,2.0,1.0,1.2,4.33,1.2,4.39,26.0,13.0,13.0,23.86
9070,10,Buenos Aires,Argentina Open,2016-02-13,ATP250,Outdoor,Clay,Semifinals,Thiem D.,Nadal R.,19.0,5.0,1725.0,4880.0,2.0,1.0,4.5,1.18,4.47,1.2,33.0,17.0,16.0,21.28
9071,10,Buenos Aires,Argentina Open,2016-02-13,ATP250,Outdoor,Clay,Semifinals,Almagro N.,Ferrer D.,72.0,6.0,729.0,4325.0,2.0,0.0,3.25,1.36,3.1,1.36,22.0,13.0,9.0,22.26
9072,10,Buenos Aires,Argentina Open,2016-02-14,ATP250,Outdoor,Clay,The Final,Thiem D.,Almagro N.,19.0,72.0,1725.0,729.0,2.0,1.0,1.57,2.37,1.57,2.39,35.0,17.0,18.0,23.64
9073,11,Memphis,Memphis Open,2016-02-08,ATP250,Indoor,Hard,1st Round,Kudla D.,Ram R.,59.0,88.0,772.0,622.0,2.0,0.0,1.72,2.0,1.72,2.09,18.0,12.0,6.0,23.52
9074,11,Memphis,Memphis Open,2016-02-08,ATP250,Indoor,Hard,1st Round,Kukushkin M.,Vanni L.,93.0,103.0,612.0,560.0,2.0,0.0,1.61,2.2,1.63,2.25,23.0,13.0,10.0,25.63
9075,11,Memphis,Memphis Open,2016-02-08,ATP250,Indoor,Hard,1st Round,Nishioka Y.,Donaldson J.,130.0,159.0,471.0,366.0,2.0,0.0,1.9,1.8,1.9,1.87,19.0,12.0,7.0,23.78
9076,11,Memphis,Memphis Open,2016-02-08,ATP250,Indoor,Hard,1st Round,Marchenko I.,Groth S.,82.0,77.0,658.0,702.0,2.0,0.0,1.53,2.37,1.59,2.32,26.0,14.0,12.0,25.93
9077,11,Memphis,Memphis Open,2016-02-09,ATP250,Indoor,Hard,1st Round,Harrison R.,Tiafoe F.,124.0,176.0,483.0,309.0,2.0,1.0,2.0,1.72,2.03,1.77,36.0,19.0,17.0,25.46
9078,11,Memphis,Memphis Open,2016-02-09,ATP250,Indoor,Hard,1st Round,Granollers M.,Jaziri M.,98.0,120.0,588.0,486.0,2.0,0.0,1.61,2.2,1.66,2.2,16.0,12.0,4.0,22.85
9079,11,Memphis,Memphis Open,2016-02-09,ATP250,Indoor,Hard,1st Round,Millman J.,Krajicek A.,66.0,95.0,746.0,608.0,2.0,1.0,1.4,2.75,1.44,2.73,34.0,19.0,15.0,25.07
9080,11,Memphis,Memphis Open,2016-02-09,ATP250,Indoor,Hard,1st Round,Berankis R.,Sela D.,102.0,91.0,581.0,613.0,2.0,1.0,1.83,1.83,1.87,1.91,33.0,19.0,14.0,21.96
9081,11,Memphis,Memphis Open,2016-02-09,ATP250,Indoor,Hard,1st Round,Fritz T.,Mmoh M.,145.0,387.0,414.0,113.0,2.0,0.0,1.16,5.0,1.18,4.67,19.0,12.0,7.0,23.1
9082,11,Memphis,Memphis Open,2016-02-10,ATP250,Indoor,Hard,1st Round,Dzumhur D.,Smyczek T.,78.0,128.0,698.0,478.0,2.0,1.0,2.37,1.53,2.3,1.6,28.0,16.0,12.0,23.4
9083,11,Memphis,Memphis Open,2016-02-10,ATP250,Indoor,Hard,1st Round,Becker B.,Paul T.,107.0,251.0,525.0,215.0,2.0,1.0,1.36,3.0,1.38,2.93,28.0,15.0,13.0,24.36
9084,11,Memphis,Memphis Open,2016-02-10,ATP250,Indoor,Hard,2nd Round,Kukushkin M.,Kudla D.,93.0,59.0,612.0,772.0,2.0,0.0,1.83,1.83,1.83,1.95,19.0,13.0,6.0,22.82
9085,11,Memphis,Memphis Open,2016-02-10,ATP250,Indoor,Hard,2nd Round,Nishioka Y.,Marchenko I.,130.0,82.0,471.0,658.0,2.0,0.0,2.62,1.44,2.64,1.46,16.0,12.0,4.0,23.52
9086,11,Memphis,Memphis Open,2016-02-10,ATP250,Indoor,Hard,2nd Round,Querrey S.,Laaksonen H.,58.0,188.0,785.0,279.0,2.0,0.0,1.18,4.5,1.22,4.19,19.0,12.0,7.0,22.9
9087,11,Memphis,Memphis Open,2016-02-11,ATP250,Indoor,Hard,2nd Round,Nishikori K.,Harrison R.,7.0,124.0,4235.0,483.0,2.0,0.0,1.04,13.0,1.04,11.32,20.0,13.0,7.0,23.88
9088,11,Memphis,Memphis Open,2016-02-11,ATP250,Indoor,Hard,2nd Round,Berankis R.,Dzumhur D.,102.0,78.0,581.0,698.0,2.0,0.0,1.44,2.62,1.47,2.66,19.0,12.0,7.0,23.05
9089,11,Memphis,Memphis Open,2016-02-11,ATP250,Indoor,Hard,2nd Round,Young D.,Granollers M.,48.0,98.0,847.0,588.0,2.0,0.0,1.57,2.25,1.63,2.23,20.0,13.0,7.0,22.24
9090,11,Memphis,Memphis Open,2016-02-11,ATP250,Indoor,Hard,2nd Round,Becker B.,Millman J.,107.0,66.0,525.0,746.0,2.0,0.0,2.62,1.44,2.57,1.49,21.0,13.0,8.0,23.84
9091,11,Memphis,Memphis Open,2016-02-12,ATP250,Indoor,Hard,2nd Round,Fritz T.,Johnson S.,145.0,29.0,414.0,1240.0,2.0,0.0,2.62,1.44,2.59,1.49,26.0,14.0,12.0,23.76
9092,11,Memphis,Memphis Open,2016-02-12,ATP250,Indoor,Hard,Quarterfinals,Fritz T.,Becker B.,145.0,107.0,414.0,525.0,2.0,1.0,1.5,2.5,1.55,2.42,35.0,18.0,17.0,22.79
9093,11,Memphis,Memphis Open,2016-02-12,ATP250,Indoor,Hard,Quarterfinals,Berankis R.,Young D.,102.0,48.0,581.0,847.0,2.0,0.0,2.25,1.57,2.21,1.65,20.0,13.0,7.0,22.68
9094,11,Memphis,Memphis Open,2016-02-12,ATP250,Indoor,Hard,Quarterfinals,Querrey S.,Nishioka Y.,58.0,130.0,785.0,471.0,2.0,0.0,1.4,2.75,1.43,2.75,19.0,12.0,7.0,22.84
9095,11,Memphis,Memphis Open,2016-02-13,ATP250,Indoor,Hard,Quarterfinals,Nishikori K.,Kukushkin M.,7.0,93.0,4235.0,612.0,2.0,0.0,1.06,10.0,1.07,8.54,18.0,12.0,6.0,22.84
9096,11,Memphis,Memphis Open,2016-02-13,ATP250,Indoor,Hard,Semifinals,Fritz T.,Berankis R.,145.0,102.0,414.0,581.0,2.0,1.0,1.72,2.1,1.73,2.08,27.0,14.0,13.0,24.43
9097,11,Memphis,Memphis Open,2016-02-14,ATP250,Indoor,Hard,Semifinals,Nishikori K.,Querrey S.,7.0,58.0,4235.0,785.0,2.0,1.0,1.16,5.0,1.18,4.7,27.0,15.0,12.0,24.66
9098,11,Memphis,Memphis Open,2016-02-14,ATP250,Indoor,Hard,The Final,Nishikori K.,Fritz T.,7.0,145.0,4235.0,414.0,2.0,0.0,1.12,6.0,1.13,6.02,20.0,12.0,8.0,23.65
9099,12,Rotterdam,ABN AMRO World Tennis Tournament,2016-02-08,ATP500,Indoor,Hard,1st Round,Vesely J.,Rosol L.,51.0,47.0,840.0,872.0,2.0,0.0,2.75,1.4,2.73,1.44,18.0,12.0,6.0,23.18
9100,12,Rotterdam,ABN AMRO World Tennis Tournament,2016-02-08,ATP500,Indoor,Hard,1st Round,Dodig I.,Paire B.,87.0,21.0,623.0,1686.0,2.0,0.0,1.72,2.0,1.75,2.04,22.0,13.0,9.0,23.32
9101,12,Rotterdam,ABN AMRO World Tennis Tournament,2016-02-08,ATP500,Indoor,Hard,1st Round,Cilic M.,Istomin D.,13.0,65.0,2495.0,752.0,2.0,0.0,1.12,6.0,1.13,5.9,23.0,13.0,10.0,23.36
9102,12,Rotterdam,ABN AMRO World Tennis Tournament,2016-02-08,ATP500,Indoor,Hard,1st Round,Coric B.,De Bakker T.,38.0,90.0,1066.0,621.0,2.0,1.0,1.4,2.75,1.41,2.84,32.0,17.0,15.0,23.21
9103,12,Rotterdam,ABN AMRO World Tennis Tournament,2016-02-08,ATP500,Indoor,Hard,1st Round,Mahut N.,Gabashvili T.,54.0,44.0,812.0,918.0,2.0,0.0,2.0,1.72,1.97,1.81,23.0,13.0,10.0,22.53
9104,12,Rotterdam,ABN AMRO World Tennis Tournament,2016-02-09,ATP500,Indoor,Hard,1st Round,Chung H.,Garcia Lopez G.,69.0,34.0,738.0,1135.0,2.0,1.0,2.75,1.4,2.85,1.41,32.0,17.0,15.0,23.4
9105,12,Rotterdam,ABN AMRO World Tennis Tournament,2016-02-09,ATP500,Indoor,Hard,1st Round,Muller G.,Seppi A.,40.0,36.0,1015.0,1095.0,2.0,1.0,1.66,2.1,1.7,2.13,33.0,17.0,16.0,23.49
9106,12,Rotterdam,ABN AMRO World Tennis Tournament,2016-02-09,ATP500,Indoor,Hard,1st Round,Kohlschreiber P.,Benneteau J.,32.0,692.0,1150.0,38.0,2.0,0.0,1.1,7.0,1.1,6.69,20.0,12.0,8.0,23.26
9107,12,Rotterdam,ABN AMRO World Tennis Tournament,2016-02-09,ATP500,Indoor,Hard,1st Round,Baghdatis M.,Goffin D.,61.0,16.0,769.0,1970.0,2.0,1.0,2.75,1.4,2.63,1.47,32.0,18.0,14.0,23.06
9108,12,Rotterdam,ABN AMRO World Tennis Tournament,2016-02-09,ATP500,Indoor,Hard,1st Round,Monfils G.,Gulbis E.,18.0,80.0,1800.0,681.0,2.0,0.0,1.44,2.62,1.46,2.66,20.0,12.0,8.0,23.31
9109,12,Rotterdam,ABN AMRO World Tennis Tournament,2016-02-09,ATP500,Indoor,Hard,1st Round,Klizan M.,Robredo T.,43.0,39.0,965.0,1035.0,2.0,1.0,2.0,1.72,2.01,1.78,30.0,18.0,12.0,22.72
9110,12,Rotterdam,ABN AMRO World Tennis Tournament,2016-02-10,ATP500,Indoor,Hard,1st Round,Bautista R.,Sousa J.,17.0,33.0,1935.0,1146.0,2.0,1.0,1.36,3.0,1.35,3.12,29.0,14.0,15.0,23.77
9111,12,Rotterdam,ABN AMRO World Tennis Tournament,2016-02-10,ATP500,Indoor,Hard,1st Round,Chardy J.,Donskoy E.,28.0,83.0,1255.0,657.0,2.0,1.0,1.33,3.25,1.35,3.12,36.0,19.0,17.0,23.04
9112,12,Rotterdam,ABN AMRO World Tennis Tournament,2016-02-10,ATP500,Indoor,Hard,1st Round,Troicki V.,Kuznetsov An.,22.0,53.0,1580.0,828.0,2.0,1.0,1.5,2.5,1.53,2.46,32.0,17.0,15.0,22.32
9113,12,Rotterdam,ABN AMRO World Tennis Tournament,2016-02-10,ATP500,Indoor,Hard,1st Round,Zverev A.,Pospisil V.,70.0,41.0,733.0,995.0,2.0,0.0,2.0,1.72,2.13,1.7,20.0,13.0,7.0,24.51
9114,12,Rotterdam,ABN AMRO World Tennis Tournament,2016-02-10,ATP500,Indoor,Hard,1st Round,Simon G.,Haase R.,15.0,63.0,2235.0,762.0,2.0,0.0,1.22,4.0,1.24,3.91,20.0,13.0,7.0,24.34
9115,12,Rotterdam,ABN AMRO World Tennis Tournament,2016-02-10,ATP500,Indoor,Hard,2nd Round,Kohlschreiber P.,Dodig I.,32.0,87.0,1150.0,623.0,2.0,0.0,1.57,2.25,1.55,2.42,18.0,12.0,6.0,23.21
9116,12,Rotterdam,ABN AMRO World Tennis Tournament,2016-02-10,ATP500,Indoor,Hard,2nd Round,Cilic M.,Muller G.,13.0,40.0,2495.0,1015.0,2.0,0.0,1.4,2.75,1.43,2.76,26.0,14.0,12.0,24.34
9117,12,Rotterdam,ABN AMRO World Tennis Tournament,2016-02-10,ATP500,Indoor,Hard,2nd Round,Monfils G.,Coric B.,18.0,38.0,1800.0,1066.0,2.0,1.0,1.25,3.75,1.26,3.74,29.0,17.0,12.0,23.77
9118,12,Rotterdam,ABN AMRO World Tennis Tournament,2016-02-11,ATP500,Indoor,Hard,2nd Round,Mahut N.,Chardy J.,54.0,28.0,812.0,1255.0,2.0,0.0,2.2,1.61,2.31,1.6,20.0,13.0,7.0,23.57
9119,12,Rotterdam,ABN AMRO World Tennis Tournament,2016-02-11,ATP500,Indoor,Hard,2nd Round,Troicki V.,Chung H.,22.0,69.0,1580.0,738.0,2.0,0.0,1.36,3.0,1.36,3.09,21.0,13.0,8.0,22.17
9120,12,Rotterdam,ABN AMRO World Tennis Tournament,2016-02-11,ATP500,Indoor,Hard,2nd Round,Bautista R.,Vesely J.,17.0,51.0,1935.0,840.0,2.0,1.0,1.25,3.75,1.23,4.06,28.0,16.0,12.0,23.69
9121,12,Rotterdam,ABN AMRO World Tennis Tournament,2016-02-11,ATP500,Indoor,Hard,2nd Round,Klizan M.,Baghdatis M.,43.0,61.0,965.0,769.0,2.0,0.0,2.25,1.57,2.3,1.6,17.0,12.0,5.0,23.57
9122,12,Rotterdam,ABN AMRO World Tennis Tournament,2016-02-11,ATP500,Indoor,Hard,2nd Round,Zverev A.,Simon G.,70.0,15.0,733.0,2235.0,2.0,1.0,3.25,1.33,3.14,1.35,34.0,17.0,17.0,23.05
9123,12,Rotterdam,ABN AMRO World Tennis Tournament,2016-02-12,ATP500,Indoor,Hard,Quarterfinals,Mahut N.,Troicki V.,54.0,22.0,812.0,1580.0,2.0,0.0,3.25,1.33,3.11,1.36,15.0,12.0,3.0,22.79
9124,12,Rotterdam,ABN AMRO World Tennis Tournament,2016-02-12,ATP500,Indoor,Hard,Quarterfinals,Klizan M.,Bautista R.,43.0,17.0,965.0,1935.0,2.0,1.0,3.0,1.36,2.99,1.38,32.0,19.0,13.0,22.83
9125,12,Rotterdam,ABN AMRO World Tennis Tournament,2016-02-12,ATP500,Indoor,Hard,Quarterfinals,Kohlschreiber P.,Cilic M.,32.0,13.0,1150.0,2495.0,2.0,1.0,2.62,1.44,2.54,1.5,28.0,15.0,13.0,23.42
9126,12,Rotterdam,ABN AMRO World Tennis Tournament,2016-02-12,ATP500,Indoor,Hard,Quarterfinals,Monfils G.,Zverev A.,18.0,70.0,1800.0,733.0,2.0,0.0,1.25,3.75,1.28,3.6,22.0,13.0,9.0,23.64
9127,12,Rotterdam,ABN AMRO World Tennis Tournament,2016-02-13,ATP500,Indoor,Hard,Semifinals,Klizan M.,Mahut N.,43.0,54.0,965.0,812.0,2.0,1.0,1.9,1.9,1.89,1.89,34.0,19.0,15.0,23.26
9128,12,Rotterdam,ABN AMRO World Tennis Tournament,2016-02-13,ATP500,Indoor,Hard,Semifinals,Monfils G.,Kohlschreiber P.,18.0,32.0,1800.0,1150.0,2.0,0.0,1.57,2.37,1.52,2.52,17.0,12.0,5.0,23.26
9129,12,Rotterdam,ABN AMRO World Tennis Tournament,2016-02-14,ATP500,Indoor,Hard,The Final,Klizan M.,Monfils G.,43.0,18.0,965.0,1800.0,2.0,1.0,3.75,1.28,3.62,1.28,29.0,18.0,11.0,23.3
9130,13,Delray Beach,Delray Beach Open,2016-02-15,ATP250,Outdoor,Hard,1st Round,Dimitrov G.,Sela D.,28.0,92.0,1330.0,613.0,2.0,0.0,1.1,7.0,1.11,6.27,18.0,12.0,6.0,21.96
9131,13,Delray Beach,Delray Beach Open,2016-02-15,ATP250,Outdoor,Hard,1st Round,Mannarino A.,Jaziri M.,49.0,123.0,845.0,486.0,2.0,1.0,1.22,4.0,1.25,3.83,23.0,13.0,10.0,22.85
9132,13,Delray Beach,Delray Beach Open,2016-02-16,ATP250,Outdoor,Hard,1st Round,Smith J.P.,Karlovic I.,135.0,26.0,449.0,1450.0,2.0,1.0,3.25,1.33,3.1,1.36,26.0,15.0,11.0,26.56
9133,13,Delray Beach,Delray Beach Open,2016-02-16,ATP250,Outdoor,Hard,1st Round,Rubin N.,Groth S.,245.0,76.0,220.0,691.0,2.0,1.0,2.62,1.44,2.76,1.44,33.0,17.0,16.0,25.93
9134,13,Delray Beach,Delray Beach Open,2016-02-16,ATP250,Outdoor,Hard,1st Round,Becker B.,Albot R.,104.0,127.0,558.0,484.0,2.0,0.0,1.44,2.62,1.47,2.63,17.0,12.0,5.0,22.88
9135,13,Delray Beach,Delray Beach Open,2016-02-16,ATP250,Outdoor,Hard,1st Round,Chardy J.,Ebden M.,30.0,105.0,1255.0,542.0,2.0,0.0,1.14,5.5,1.14,5.57,15.0,12.0,3.0,22.97
9136,13,Delray Beach,Delray Beach Open,2016-02-16,ATP250,Outdoor,Hard,1st Round,Johnson S.,Millman J.,31.0,63.0,1240.0,766.0,2.0,1.0,1.4,2.75,1.44,2.73,34.0,18.0,16.0,23.84
9137,13,Delray Beach,Delray Beach Open,2016-02-16,ATP250,Outdoor,Hard,1st Round,Dzumhur D.,Berankis R.,88.0,79.0,628.0,671.0,2.0,0.0,2.62,1.44,2.65,1.47,18.0,12.0,6.0,24.43
9138,13,Delray Beach,Delray Beach Open,2016-02-16,ATP250,Outdoor,Hard,1st Round,Marchenko I.,Granollers M.,86.0,96.0,645.0,591.0,2.0,0.0,1.66,2.1,1.72,2.09,19.0,12.0,7.0,22.24
9139,13,Delray Beach,Delray Beach Open,2016-02-16,ATP250,Outdoor,Hard,1st Round,Ito T.,Novikov D.,120.0,148.0,489.0,394.0,2.0,0.0,1.57,2.25,1.68,2.15,18.0,12.0,6.0,21.33
9140,13,Delray Beach,Delray Beach Open,2016-02-16,ATP250,Outdoor,Hard,1st Round,Ram R.,Tomic B.,89.0,20.0,622.0,1720.0,2.0,0.0,4.5,1.18,4.46,1.2,20.0,13.0,7.0,24.02
9141,13,Delray Beach,Delray Beach Open,2016-02-16,ATP250,Outdoor,Hard,1st Round,Querrey S.,De Bakker T.,61.0,95.0,785.0,597.0,2.0,1.0,1.36,3.0,1.35,3.14,29.0,16.0,13.0,23.21
9142,13,Delray Beach,Delray Beach Open,2016-02-16,ATP250,Outdoor,Hard,1st Round,Smyczek T.,Fritz T.,129.0,102.0,478.0,564.0,2.0,0.0,2.75,1.4,2.72,1.44,18.0,12.0,6.0,23.65
9143,13,Delray Beach,Delray Beach Open,2016-02-17,ATP250,Outdoor,Hard,1st Round,Del Potro J.M.,Kudla D.,1042.0,65.0,10.0,760.0,2.0,0.0,1.5,2.5,1.54,2.45,17.0,12.0,5.0,22.82
9144,13,Delray Beach,Delray Beach Open,2016-02-17,ATP250,Outdoor,Hard,2nd Round,Becker B.,Johnson S.,104.0,31.0,558.0,1240.0,2.0,1.0,2.75,1.4,2.8,1.42,34.0,18.0,16.0,23.76
9145,13,Delray Beach,Delray Beach Open,2016-02-17,ATP250,Outdoor,Hard,2nd Round,Mannarino A.,Ito T.,49.0,120.0,845.0,489.0,2.0,1.0,1.33,3.25,1.35,3.17,35.0,19.0,16.0,23.0
9146,13,Delray Beach,Delray Beach Open,2016-02-17,ATP250,Outdoor,Hard,2nd Round,Ram R.,Marchenko I.,89.0,86.0,622.0,645.0,2.0,1.0,2.1,1.66,2.21,1.64,30.0,17.0,13.0,23.52
9147,13,Delray Beach,Delray Beach Open,2016-02-17,ATP250,Outdoor,Hard,2nd Round,Dimitrov G.,Dzumhur D.,28.0,88.0,1330.0,628.0,2.0,1.0,1.1,7.0,1.1,6.57,29.0,16.0,13.0,23.05
9148,13,Delray Beach,Delray Beach Open,2016-02-18,ATP250,Outdoor,Hard,2nd Round,Smyczek T.,Young D.,129.0,58.0,478.0,802.0,2.0,1.0,2.25,1.57,2.27,1.62,28.0,14.0,14.0,22.68
9149,13,Delray Beach,Delray Beach Open,2016-02-18,ATP250,Outdoor,Hard,2nd Round,Chardy J.,Rubin N.,30.0,245.0,1255.0,220.0,2.0,0.0,1.18,4.5,1.2,4.44,18.0,12.0,6.0,24.11
9150,13,Delray Beach,Delray Beach Open,2016-02-18,ATP250,Outdoor,Hard,2nd Round,Querrey S.,Krajicek A.,61.0,103.0,785.0,559.0,2.0,0.0,1.28,3.5,1.31,3.39,19.0,12.0,7.0,25.07
9151,13,Delray Beach,Delray Beach Open,2016-02-19,ATP250,Outdoor,Hard,2nd Round,Del Potro J.M.,Smith J.P.,1042.0,135.0,10.0,449.0,2.0,0.0,1.28,3.5,1.27,3.65,20.0,12.0,8.0,22.48
9152,13,Delray Beach,Delray Beach Open,2016-02-19,ATP250,Outdoor,Hard,Quarterfinals,Dimitrov G.,Mannarino A.,28.0,49.0,1330.0,845.0,2.0,0.0,1.22,4.0,1.25,3.91,22.0,13.0,9.0,23.04
9153,13,Delray Beach,Delray Beach Open,2016-02-19,ATP250,Outdoor,Hard,Quarterfinals,Ram R.,Becker B.,89.0,104.0,622.0,558.0,2.0,1.0,2.2,1.61,2.14,1.7,28.0,15.0,13.0,22.79
9154,13,Delray Beach,Delray Beach Open,2016-02-19,ATP250,Outdoor,Hard,Quarterfinals,Querrey S.,Smyczek T.,61.0,129.0,785.0,478.0,2.0,1.0,1.25,3.75,1.29,3.56,36.0,19.0,17.0,23.4
9155,13,Delray Beach,Delray Beach Open,2016-02-20,ATP250,Outdoor,Hard,Quarterfinals,Del Potro J.M.,Chardy J.,1042.0,30.0,10.0,1255.0,2.0,0.0,2.1,1.66,2.07,1.74,17.0,12.0,5.0,23.57
9156,13,Delray Beach,Delray Beach Open,2016-02-20,ATP250,Outdoor,Hard,Semifinals,Ram R.,Dimitrov G.,89.0,28.0,622.0,1330.0,2.0,0.0,4.5,1.2,4.56,1.19,19.0,12.0,7.0,24.11
9157,13,Delray Beach,Delray Beach Open,2016-02-21,ATP250,Outdoor,Hard,Semifinals,Querrey S.,Del Potro J.M.,61.0,1042.0,785.0,10.0,2.0,0.0,2.74,1.44,2.7,1.45,24.0,14.0,10.0,22.61
9158,13,Delray Beach,Delray Beach Open,2016-02-21,ATP250,Outdoor,Hard,The Final,Querrey S.,Ram R.,61.0,89.0,785.0,622.0,2.0,0.0,1.4,3.0,1.4,2.92,23.0,13.0,10.0,23.52
